review_id,branch_id,review_date,aspect,matched_terms,aspect_sentiment_label,aspect_sentiment_score,aspect_method,aspect_status
ChZDSUhNMG9nS0VJQ0FnSURXNWJteEZ3EAE,jubilee_hills,2022-03-30T08:04:30.158000+00:00,food_quality,"food,taste",Neutral,0.046512,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXNWJteEZ3EAE,jubilee_hills,2022-03-30T08:04:30.158000+00:00,ambience,"ambience,place",Neutral,0.046512,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURZcDQtMGZREAE,jubilee_hills,2019-05-25T19:49:25.016000+00:00,food_quality,taste,Positive,0.090909,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXNWNUbWhBRRAB,jubilee_hills,2022-03-30T05:06:47.321000+00:00,ambience,"ambience,place",Neutral,0.018519,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXeGNmcTdRRRAB,jubilee_hills,2022-03-29T20:28:57.450000+00:00,food_quality,food,Positive,0.5,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXeGVxaF9RRRAB,jubilee_hills,2022-03-29T17:50:34.849000+00:00,food_quality,food,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXeGVxaF9RRRAB,jubilee_hills,2022-03-29T17:50:34.849000+00:00,service,staff,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXeGZMd0hBEAE,jubilee_hills,2022-03-29T17:41:04.152000+00:00,ambience,place,Positive,0.166667,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXeGJLMU5BEAE,jubilee_hills,2022-03-29T17:40:05.314000+00:00,food_quality,food,Neutral,0.028571,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXeGJLMU5BEAE,jubilee_hills,2022-03-29T17:40:05.314000+00:00,service,staff,Neutral,0.028571,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXeGJLMU5BEAE,jubilee_hills,2022-03-29T17:40:05.314000+00:00,waiting_time,wait,Neutral,0.028571,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXeGJLMU5BEAE,jubilee_hills,2022-03-29T17:40:05.314000+00:00,quantity,small,Neutral,0.028571,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXeGJLMU5BEAE,jubilee_hills,2022-03-29T17:40:05.314000+00:00,ambience,place,Neutral,0.028571,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXLWNxS1R3EAE,jubilee_hills,2022-03-29T09:23:42.220000+00:00,food_quality,taste,Neutral,0.046512,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXLWNxS1R3EAE,jubilee_hills,2022-03-29T09:23:42.220000+00:00,quantity,small,Neutral,0.046512,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXbWRYV0t3EAE,jubilee_hills,2022-03-28T18:20:33.679000+00:00,food_quality,taste,Positive,0.222222,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXbWRYV0t3EAE,jubilee_hills,2022-03-28T18:20:33.679000+00:00,price_value,prices,Positive,0.222222,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXbWRYV0t3EAE,jubilee_hills,2022-03-28T18:20:33.679000+00:00,quantity,quantity,Positive,0.222222,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXNmVTbEJnEAE,jubilee_hills,2022-03-28T12:02:51.510000+00:00,food_quality,taste,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXcWVYRUFREAE,jubilee_hills,2022-03-28T09:37:40.639000+00:00,food_quality,food,Positive,0.117647,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXeVptM3ZBRRAB,jubilee_hills,2022-03-28T03:24:15.398000+00:00,food_quality,taste,Positive,0.5,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXOGJMMzZnRRAB,jubilee_hills,2022-03-27T15:36:29.878000+00:00,food_quality,"food,taste",Neutral,0.033333,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXOGJMMzZnRRAB,jubilee_hills,2022-03-27T15:36:29.878000+00:00,ambience,"place,seating",Neutral,0.033333,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXMGJla3JnRRAB,jubilee_hills,2022-03-27T08:27:52.260000+00:00,food_quality,taste,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXd1lXUjVnRRAB,jubilee_hills,2022-03-26T07:20:20.825000+00:00,food_quality,tasty,Positive,0.105263,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXd1lXUjVnRRAB,jubilee_hills,2022-03-26T07:20:20.825000+00:00,waiting_time,waiting,Positive,0.105263,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXd1lXUjVnRRAB,jubilee_hills,2022-03-26T07:20:20.825000+00:00,ambience,place,Positive,0.105263,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXMGMyRnlBRRAB,jubilee_hills,2022-03-27T07:00:21.288000+00:00,food_quality,food,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXMGFuRFJnEAE,jubilee_hills,2022-03-27T06:11:50.822000+00:00,food_quality,tasty,Positive,0.09375,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXMGFuRFJnEAE,jubilee_hills,2022-03-27T06:11:50.822000+00:00,ambience,parking,Positive,0.09375,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXenBubFJ3EAE,jubilee_hills,2022-03-24T11:21:53.214000+00:00,food_quality,taste,Positive,0.222222,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXd2YzS01BEAE,jubilee_hills,2022-03-26T08:04:46.469000+00:00,food_quality,food,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXZ1lEZ2hnRRAB,jubilee_hills,2022-03-25T20:01:21.949000+00:00,service,service,Negative,-0.25,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXdnE2NjdBRRAB,jubilee_hills,2022-03-25T13:14:47.230000+00:00,food_quality,"flavour,taste",Positive,0.076923,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXdnE2NjdBRRAB,jubilee_hills,2022-03-25T13:14:47.230000+00:00,price_value,"cost,worth",Positive,0.076923,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXdnE2NjdBRRAB,jubilee_hills,2022-03-25T13:14:47.230000+00:00,quantity,quantity,Positive,0.076923,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXcm9QYUJnEAE,jubilee_hills,2022-03-24T16:23:57.498000+00:00,food_quality,food,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXcm9QYUJnEAE,jubilee_hills,2022-03-24T16:23:57.498000+00:00,service,service,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXem8yN0hBEAE,jubilee_hills,2022-03-24T11:49:10.138000+00:00,food_quality,food,Positive,0.066667,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXem8yN0hBEAE,jubilee_hills,2022-03-24T11:49:10.138000+00:00,ambience,"ambience,parking",Positive,0.066667,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXanZQNXhnRRAB,jubilee_hills,2022-03-24T06:53:32.873000+00:00,food_quality,taste,Positive,0.125,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXbHVILVF3EAE,jubilee_hills,2022-03-23T08:25:46.234000+00:00,price_value,"expensive,prices",Positive,0.125,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXNXRueXlnRRAB,jubilee_hills,2022-03-23T02:24:47.926000+00:00,food_quality,"delicious,food",Positive,0.051282,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXeHZqUHFRRRAB,jubilee_hills,2022-03-22T14:43:42.961000+00:00,food_quality,taste,Neutral,0.017544,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXeHZqUHFRRRAB,jubilee_hills,2022-03-22T14:43:42.961000+00:00,hygiene,clean,Neutral,0.017544,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXeHZqUHFRRRAB,jubilee_hills,2022-03-22T14:43:42.961000+00:00,ambience,place,Neutral,0.017544,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXaHNXcU9nEAE,jubilee_hills,2022-03-22T13:00:36.328000+00:00,waiting_time,time,Negative,-0.071429,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXbXZTVGJBEAE,jubilee_hills,2022-03-21T13:07:08.095000+00:00,waiting_time,time,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURVNmRXa2RnEAE,jubilee_hills,2019-08-28T05:09:56.315000+00:00,food_quality,taste,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURVNmRXa2RnEAE,jubilee_hills,2019-08-28T05:09:56.315000+00:00,quantity,quantity,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXNnQyenRRRRAB,jubilee_hills,2022-03-21T11:01:17.516000+00:00,food_quality,delicious,Positive,0.166667,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXNnQyenRRRRAB,jubilee_hills,2022-03-21T11:01:17.516000+00:00,hygiene,cleanliness,Positive,0.166667,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXNnFxS0t3EAE,jubilee_hills,2022-03-21T09:02:36.941000+00:00,food_quality,tasty,Positive,0.086957,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXNnFxS0t3EAE,jubilee_hills,2022-03-21T09:02:36.941000+00:00,price_value,expensive,Positive,0.086957,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXNnFxS0t3EAE,jubilee_hills,2022-03-21T09:02:36.941000+00:00,ambience,ambience,Positive,0.086957,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXc3EyZmtnRRAB,jubilee_hills,2022-03-20T06:53:37.170000+00:00,food_quality,food,Positive,0.142857,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXcXJMOU5BEAE,jubilee_hills,2022-03-21T02:04:51.319000+00:00,food_quality,food,Positive,0.090909,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXcXJMOU5BEAE,jubilee_hills,2022-03-21T02:04:51.319000+00:00,waiting_time,time,Positive,0.090909,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXeW9HTVdnEAE,jubilee_hills,2022-03-20T20:33:57.799000+00:00,food_quality,food,Neutral,-0.013889,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXeXBLNzdBRRAB,jubilee_hills,2022-03-20T19:27:10.977000+00:00,food_quality,taste,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXeXBpbnhBRRAB,jubilee_hills,2022-03-20T18:28:38.643000+00:00,waiting_time,time,Negative,-0.125,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXOHMyc2RnEAE,jubilee_hills,2022-03-20T12:37:04.180000+00:00,food_quality,taste,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXOHMyc2RnEAE,jubilee_hills,2022-03-20T12:37:04.180000+00:00,quantity,quantity,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXa3RlblhBEAE,jubilee_hills,2022-03-19T19:03:00.963000+00:00,food_quality,food,Positive,0.083333,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXNHVyTmhBRRAB,jubilee_hills,2022-03-19T12:17:08.857000+00:00,food_quality,taste,Neutral,0.041667,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXNHVyTmhBRRAB,jubilee_hills,2022-03-19T12:17:08.857000+00:00,service,service,Neutral,0.041667,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXNHVyTmhBRRAB,jubilee_hills,2022-03-19T12:17:08.857000+00:00,ambience,place,Neutral,0.041667,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXb3Nxa2lBRRAB,jubilee_hills,2022-03-19T06:16:07.060000+00:00,food_quality,delicious,Positive,0.285714,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXb3Nxa2lBRRAB,jubilee_hills,2022-03-19T06:16:07.060000+00:00,ambience,place,Positive,0.285714,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXZ3Z5Umt3RRAB,jubilee_hills,2022-03-18T17:59:59.257000+00:00,food_quality,"food,tasty",Neutral,0.042553,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXZ3Z5Umt3RRAB,jubilee_hills,2022-03-18T17:59:59.257000+00:00,service,staff,Neutral,0.042553,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXZ3Z5Umt3RRAB,jubilee_hills,2022-03-18T17:59:59.257000+00:00,ambience,"place,seating",Neutral,0.042553,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXX0lPOFhnEAE,jubilee_hills,2022-03-18T15:32:04.308000+00:00,food_quality,taste,Negative,-0.25,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXX01MYTJBRRAB,jubilee_hills,2022-03-18T13:28:21.322000+00:00,food_quality,food,Positive,0.076923,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXX0xqUUZ3EAE,jubilee_hills,2022-03-18T12:47:10.937000+00:00,food_quality,food,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXX0xqUUZ3EAE,jubilee_hills,2022-03-18T12:47:10.937000+00:00,hygiene,clean,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXX0xqUUZ3EAE,jubilee_hills,2022-03-18T12:47:10.937000+00:00,ambience,ambience,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSUNzaXJtRWFREAE,jubilee_hills,2020-01-28T13:32:49.501000+00:00,food_quality,"food,taste",Neutral,-0.015873,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSUNzaXJtRWFREAE,jubilee_hills,2020-01-28T13:32:49.501000+00:00,ambience,place,Neutral,-0.015873,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXbktDc2F3EAE,jubilee_hills,2022-03-17T18:28:19.749000+00:00,food_quality,taste,Positive,0.142857,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXN09HUnl3RRAB,jubilee_hills,2022-03-17T16:16:40.516000+00:00,food_quality,food,Positive,0.105263,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXN09HUnl3RRAB,jubilee_hills,2022-03-17T16:16:40.516000+00:00,ambience,place,Positive,0.105263,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXNktlVk13EAE,jubilee_hills,2022-03-14T11:10:18.035000+00:00,food_quality,"food,taste",Neutral,0.029412,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXak5YQmNnEAE,jubilee_hills,2022-03-17T02:01:43.036000+00:00,service,behavior,Positive,0.08,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXOUlxaGlBRRAB,jubilee_hills,2022-03-16T17:59:47.229000+00:00,ambience,place,Positive,0.25,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXdFBXRTZnRRAB,jubilee_hills,2022-03-16T15:28:31.413000+00:00,food_quality,"delicious,food",Positive,0.058824,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXdFBXRTZnRRAB,jubilee_hills,2022-03-16T15:28:31.413000+00:00,price_value,prices,Positive,0.058824,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXdEtDek9REAE,jubilee_hills,2022-03-16T13:02:40.595000+00:00,food_quality,taste,Neutral,0.027778,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXdEtDek9REAE,jubilee_hills,2022-03-16T13:02:40.595000+00:00,service,service,Neutral,0.027778,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXdEtDek9REAE,jubilee_hills,2022-03-16T13:02:40.595000+00:00,waiting_time,time,Neutral,0.027778,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXdEtDek9REAE,jubilee_hills,2022-03-16T13:02:40.595000+00:00,quantity,quantity,Neutral,0.027778,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXbEpuV0hREAE,jubilee_hills,2022-03-16T06:08:07.561000+00:00,food_quality,taste,Neutral,0.011905,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXbEpuV0hREAE,jubilee_hills,2022-03-16T06:08:07.561000+00:00,waiting_time,time,Neutral,0.011905,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXbEpuV0hREAE,jubilee_hills,2022-03-16T06:08:07.561000+00:00,price_value,"prices,worth",Neutral,0.011905,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXbEpuV0hREAE,jubilee_hills,2022-03-16T06:08:07.561000+00:00,ambience,place,Neutral,0.011905,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXbE5iUGtBRRAB,jubilee_hills,2022-03-16T04:54:36.421000+00:00,food_quality,"food,taste",Positive,0.057143,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXbE5iUGtBRRAB,jubilee_hills,2022-03-16T04:54:36.421000+00:00,ambience,place,Positive,0.057143,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXcFBybGRREAE,jubilee_hills,2022-03-15T18:21:10.746000+00:00,food_quality,food,Positive,0.130435,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXcFBybGRREAE,jubilee_hills,2022-03-15T18:21:10.746000+00:00,ambience,place,Positive,0.130435,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXeEwzTTRnRRAB,jubilee_hills,2022-03-15T15:54:55.853000+00:00,food_quality,food,Positive,0.333333,keyword_baseline_v1,derived_unvalidated
ChRDSUhNMG9nS0VJQ0FnSURXaExrdxAB,jubilee_hills,2022-03-15T11:45:32.176000+00:00,ambience,place,Positive,0.166667,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXLUxyTWtBRRAB,jubilee_hills,2022-03-15T06:14:13.872000+00:00,food_quality,food,Positive,0.090909,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXMk9qMEdBEAE,jubilee_hills,2022-03-14T16:30:31.416000+00:00,food_quality,"food,tasty",Positive,0.333333,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXbUlpelVBEAE,jubilee_hills,2022-03-14T12:03:20.740000+00:00,food_quality,food,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXbUlpelVBEAE,jubilee_hills,2022-03-14T12:03:20.740000+00:00,hygiene,"cleanliness,hygiene",Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXbUt5Z0JnEAE,jubilee_hills,2022-03-14T12:41:48.582000+00:00,ambience,place,Positive,0.5,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXNkotajJ3RRAB,jubilee_hills,2022-03-14T11:34:57.364000+00:00,ambience,place,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXNkkzRDZRRRAB,jubilee_hills,2022-03-14T10:07:55.869000+00:00,food_quality,"food,tasty",Positive,0.333333,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXNkpISnFRRRAB,jubilee_hills,2022-03-14T09:18:31.520000+00:00,food_quality,flavour,Neutral,0.044444,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXNkpISnFRRRAB,jubilee_hills,2022-03-14T09:18:31.520000+00:00,service,staff,Neutral,0.044444,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXeU1PdzRnRRAB,jubilee_hills,2022-03-13T20:50:04.646000+00:00,food_quality,food,Positive,0.2,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXeUxEMW53RRAB,jubilee_hills,2022-03-13T17:13:46.558000+00:00,food_quality,"food,taste",Negative,-0.111111,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXeUxEMW53RRAB,jubilee_hills,2022-03-13T17:13:46.558000+00:00,price_value,expensive,Negative,-0.111111,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXaU9IaXN3RRAB,jubilee_hills,2022-03-13T14:52:50.152000+00:00,ambience,place,Positive,0.111111,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXaUxqRWNBEAE,jubilee_hills,2022-03-13T12:56:54.945000+00:00,ambience,place,Positive,0.125,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXOE4ybWV3EAE,jubilee_hills,2022-03-13T11:01:27.881000+00:00,food_quality,food,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXOE4ybWV3EAE,jubilee_hills,2022-03-13T11:01:27.881000+00:00,waiting_time,delayed,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXOE4ybWV3EAE,jubilee_hills,2022-03-13T11:01:27.881000+00:00,hygiene,clean,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXOEk3dE5REAE,jubilee_hills,2022-03-13T09:35:38.188000+00:00,waiting_time,time,Positive,0.333333,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXOExMWDNRRRAB,jubilee_hills,2022-03-13T08:49:12.834000+00:00,food_quality,"food,taste",Negative,-0.285714,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXOExMWDNRRRAB,jubilee_hills,2022-03-13T08:49:12.834000+00:00,service,service,Negative,-0.285714,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXc0wyaFNBEAE,jubilee_hills,2022-03-13T05:11:48.360000+00:00,food_quality,food,Positive,0.5,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXMFBTaHVRRRAB,jubilee_hills,2022-03-12T19:24:10.516000+00:00,food_quality,"food,taste",Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXMFBTaHVRRRAB,jubilee_hills,2022-03-12T19:24:10.516000+00:00,waiting_time,time,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURXNEpua19nRRAB,jubilee_hills,2022-03-12T11:53:01.503000+00:00,food_quality,taste,Positive,0.5,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURXNE9Ia2FnEAE,jubilee_hills,2022-03-12T11:30:39.799000+00:00,quantity,large,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSUNXdjZXcDVRRRAB,jubilee_hills,2022-03-11T08:05:36.632000+00:00,food_quality,taste,Neutral,-0.015152,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSUNXdjZXcDVRRRAB,jubilee_hills,2022-03-11T08:05:36.632000+00:00,service,"service,waiter",Neutral,-0.015152,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSUNXdjZXcDVRRRAB,jubilee_hills,2022-03-11T08:05:36.632000+00:00,price_value,expensive,Neutral,-0.015152,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSUNXdjZXcDVRRRAB,jubilee_hills,2022-03-11T08:05:36.632000+00:00,quantity,quantity,Neutral,-0.015152,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSUNXMzZuWlZ3EAE,jubilee_hills,2022-03-11T00:13:13.251000+00:00,price_value,price,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSUNXbjRmaTdRRRAB,jubilee_hills,2022-03-10T19:52:09.003000+00:00,food_quality,food,Positive,0.25,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSUNXbjRmaTdRRRAB,jubilee_hills,2022-03-10T19:52:09.003000+00:00,service,service,Positive,0.25,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSUNXbl9iZUFREAE,jubilee_hills,2022-03-10T17:50:57.272000+00:00,ambience,place,Positive,0.142857,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSUNXbjliVFRREAE,jubilee_hills,2022-03-10T17:47:43.903000+00:00,price_value,value,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSUNXOTR2anNRRRAB,jubilee_hills,2022-03-09T16:44:53.331000+00:00,food_quality,"food,tasty",Positive,0.181818,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSUNXOTR2anNRRRAB,jubilee_hills,2022-03-09T16:44:53.331000+00:00,service,service,Positive,0.181818,keyword_baseline_v1,derived_unvalidated
