review_id,branch_id,review_date,dominant_topic,dominant_topic_weight
ChdDSUhNMG9nS0VJQ0FnSUNPZ0xqbmdRRRAB,jubilee_hills,2022-05-29T15:59:05.722000+00:00,4,0.050707
ChdDSUhNMG9nS0VJQ0FnSUQyaHVxMnhBRRAB,jubilee_hills,2022-05-13T02:52:00.202000+00:00,0,0.194017
ChZDSUhNMG9nS0VJQ0FnSUQyNzh6dFZnEAE,jubilee_hills,2022-05-29T00:25:39.464000+00:00,7,0.01669
ChZDSUhNMG9nS0VJQ0FnSUQycjl6V1Z3EAE,jubilee_hills,2022-05-28T18:44:27.779000+00:00,7,0.145558
ChZDSUhNMG9nS0VJQ0FnSUQyejRfVU13EAE,jubilee_hills,2022-05-28T17:24:56.421000+00:00,6,0.07718
ChdDSUhNMG9nS0VJQ0FnSUQyei11bG9RRRAB,jubilee_hills,2022-05-28T16:59:45.648000+00:00,6,0.202973
ChZDSUhNMG9nS0VJQ0FnSUQyajZ6b2JnEAE,jubilee_hills,2022-05-28T10:04:24.967000+00:00,6,0.034345
ChZDSUhNMG9nS0VJQ0FnSUQyOV9MSk9nEAE,jubilee_hills,2022-05-28T05:13:03.036000+00:00,4,0.067068
ChZDSUhNMG9nS0VJQ0FnSUQyOTVMUVpBEAE,jubilee_hills,2022-05-28T05:02:36.899000+00:00,6,0.006253
ChZDSUhNMG9nS0VJQ0FnSUQybC1YNVlBEAE,jubilee_hills,2022-05-27T14:31:24.959000+00:00,4,0.043088
ChZDSUhNMG9nS0VJQ0FnSUQybDlEb0R3EAE,jubilee_hills,2022-05-27T12:03:08.015000+00:00,4,0.004923
ChdDSUhNMG9nS0VJQ0FnSUQyNTVTWXdnRRAB,jubilee_hills,2022-05-27T07:58:55.178000+00:00,5,0.071666
ChZDSUhNMG9nS0VJQ0FnSUQycF8zOFVnEAE,jubilee_hills,2022-05-27T05:43:26.559000+00:00,2,0.045045
ChZDSUhNMG9nS0VJQ0FnSUQycDQzek1nEAE,jubilee_hills,2022-05-27T05:26:11.531000+00:00,2,0.033557
ChdDSUhNMG9nS0VJQ0FnSUQycXA2LWtnRRAB,jubilee_hills,2022-05-11T19:23:02.632000+00:00,2,0.023019
ChdDSUhNMG9nS0VJQ0FnSUQyaC16YnFBRRAB,jubilee_hills,2022-05-26T15:53:13.493000+00:00,2,0.048061
ChZDSUhNMG9nS0VJQ0FnSUQyLTRlbFpBEAE,jubilee_hills,2022-05-26T14:34:31.263000+00:00,6,0.100321
ChZDSUhNMG9nS0VJQ0FnSUQyLTkyMGZREAE,jubilee_hills,2022-05-26T13:58:51.748000+00:00,6,0.075294
ChdDSUhNMG9nS0VJQ0FnSUQyLTV6ai13RRAB,jubilee_hills,2022-05-26T11:49:12.252000+00:00,4,0.007802
ChZDSUhNMG9nS0VJQ0FnSUQydTgyWk1nEAE,jubilee_hills,2022-05-26T09:07:48.284000+00:00,7,0.049796
ChdDSUhNMG9nS0VJQ0FnSUQyMjczd3dBRRAB,jubilee_hills,2022-05-26T03:04:18.179000+00:00,2,0.043265
ChdDSUhNMG9nS0VJQ0FnSUQybS1EQXZ3RRAB,jubilee_hills,2022-05-25T17:11:42.722000+00:00,1,0.082419
ChdDSUhNMG9nS0VJQ0FnSUQycV9HSmxBRRAB,jubilee_hills,2022-05-25T11:06:42.798000+00:00,6,0.202973
ChZDSUhNMG9nS0VJQ0FnSUQycS1pY1FnEAE,jubilee_hills,2022-05-25T08:42:31.238000+00:00,6,0.042965
ChZDSUhNMG9nS0VJQ0FnSUQyeThfeWRBEAE,jubilee_hills,2022-05-25T07:57:57.288000+00:00,7,0.060721
ChdDSUhNMG9nS0VJQ0FnSUQyeTZTdjVnRRAB,jubilee_hills,2022-05-25T02:53:25.818000+00:00,0,0.194017
ChZDSUhNMG9nS0VJQ0FnSUQ2bEpyRUJREAE,jubilee_hills,2021-09-21T10:26:39.215000+00:00,2,0.108727
ChZDSUhNMG9nS0VJQ0FnSUQyc19TY0VnEAE,jubilee_hills,2022-05-24T13:19:54.829000+00:00,5,0.04779
ChZDSUhNMG9nS0VJQ0FnSUQyMDdPOGVREAE,jubilee_hills,2022-05-24T11:52:32.958000+00:00,0,0.194017
ChdDSUhNMG9nS0VJQ0FnSUQyMDkybmlnRRAB,jubilee_hills,2022-05-24T11:36:47.128000+00:00,0,0.194017
ChZDSUhNMG9nS0VJQ0FnSUQyZzkyblpREAE,jubilee_hills,2022-05-23T10:37:49.714000+00:00,3,0.04467
ChdDSUhNMG9nS0VJQ0FnSUQyazhXODRnRRAB,jubilee_hills,2022-05-24T06:39:37.390000+00:00,7,0.021031
ChZDSUhNMG9nS0VJQ0FnSUQyby1lSk93EAE,jubilee_hills,2022-05-23T19:41:10.009000+00:00,2,0.028617
ChZDSUhNMG9nS0VJQ0FnSUQybzVhNkN3EAE,jubilee_hills,2022-05-23T17:26:36.036000+00:00,7,0.034079
ChdDSUhNMG9nS0VJQ0FnSUQyby1xTW9RRRAB,jubilee_hills,2022-05-23T17:08:11.045000+00:00,4,0.051309
ChdDSUhNMG9nS0VJQ0FnSUQybzdpZTJnRRAB,jubilee_hills,2022-05-23T16:12:36.619000+00:00,6,0.202973
ChZDSUhNMG9nS0VJQ0FnSUQyM2RmRENBEAE,jubilee_hills,2022-05-22T18:41:55.753000+00:00,4,0.028617
ChZDSUhNMG9nS0VJQ0FnSUQyM2VQRE1BEAE,jubilee_hills,2022-05-22T18:00:44.299000+00:00,6,0.121618
ChdDSUhNMG9nS0VJQ0FnSUQybmVQdmd3RRAB,jubilee_hills,2022-05-22T13:40:42.036000+00:00,4,0.002798
ChZDSUhNMG9nS0VJQ0FnSUQybmMyUVhBEAE,jubilee_hills,2022-05-22T13:17:06.451000+00:00,6,0.008072
ChZDSUhNMG9nS0VJQ0FnSUQybmNXb2ZBEAE,jubilee_hills,2022-05-22T13:00:05.982000+00:00,7,0.070691
ChdDSUhNMG9nS0VJQ0FnSUQyOVlTVzdBRRAB,jubilee_hills,2022-05-21T08:16:56.015000+00:00,4,0.030489
ChZDSUhNMG9nS0VJQ0FnSUQyN2RIamFBEAE,jubilee_hills,2022-05-22T08:06:42.106000+00:00,7,0.029995
ChZDSUhNMG9nS0VJQ0FnSUQyemVXNlhREAE,jubilee_hills,2022-05-21T19:38:03.594000+00:00,7,0.042168
ChdDSUhNMG9nS0VJQ0FnSUQyemViM2hRRRAB,jubilee_hills,2022-05-21T18:22:51.650000+00:00,6,0.045699
ChdDSUhNMG9nS0VJQ0FnSUQyemVid2dnRRAB,jubilee_hills,2022-05-21T18:20:45.828000+00:00,4,0.062094
ChZDSUhNMG9nS0VJQ0FnSUQyamIzdlFnEAE,jubilee_hills,2022-05-21T15:18:47.869000+00:00,5,0.116812
ChZDSUhNMG9nS0VJQ0FnSUQyamJTNktnEAE,jubilee_hills,2022-05-21T12:52:09.873000+00:00,7,0.030342
ChZDSUhNMG9nS0VJQ0FnSUQyamZMTktnEAE,jubilee_hills,2022-05-21T13:26:49.571000+00:00,2,0.0154
ChdDSUhNMG9nS0VJQ0FnSUQyOWJYQTFnRRAB,jubilee_hills,2022-05-21T10:28:11.310000+00:00,0,0.194017
ChdDSUhNMG9nS0VJQ0FnSUQyOWFtU3pBRRAB,jubilee_hills,2022-05-21T09:58:21.075000+00:00,2,0.028419
ChdDSUhNMG9nS0VJQ0FnSUQydFlTbzN3RRAB,jubilee_hills,2022-05-21T01:29:20.097000+00:00,2,0.062392
ChZDSUhNMG9nS0VJQ0FnSUQydGZqd0xBEAE,jubilee_hills,2022-05-21T01:26:29.856000+00:00,4,0.039915
ChdDSUhNMG9nS0VJQ0FnSUQyMWZxaWdBRRAB,jubilee_hills,2022-05-20T20:21:55.764000+00:00,2,0.030312
ChZDSUhNMG9nS0VJQ0FnSUQybGRQMlZREAE,jubilee_hills,2022-05-20T17:32:40.468000+00:00,4,0.087382
ChdDSUhNMG9nS0VJQ0FnSUQybGF5TG5nRRAB,jubilee_hills,2022-05-20T15:02:49.476000+00:00,4,0.066979
ChZDSUhNMG9nS0VJQ0FnSUQyNWFYWEpBEAE,jubilee_hills,2022-05-20T12:54:23.111000+00:00,4,0.020798
ChZDSUhNMG9nS0VJQ0FnSUQycGJDX1NREAE,jubilee_hills,2022-05-20T05:20:14.896000+00:00,0,0.030633
ChdDSUhNMG9nS0VJQ0FnSUQyaGZHYmxRRRAB,jubilee_hills,2022-05-19T19:21:12.716000+00:00,2,0.00248
ChdDSUhNMG9nS0VJQ0FnSUQ2OTVtV2xBRRAB,jubilee_hills,2021-10-14T15:29:32.029000+00:00,7,0.156681
ChdDSUhNMG9nS0VJQ0FnSUQyaFp5TXV3RRAB,jubilee_hills,2022-05-19T17:49:47.638000+00:00,7,0.021199
ChZDSUhNMG9nS0VJQ0FnSUQyaGFEWkt3EAE,jubilee_hills,2022-05-19T16:58:00.920000+00:00,2,0.031718
ChdDSUhNMG9nS0VJQ0FnSUQyMlpxTmt3RRAB,jubilee_hills,2022-05-19T05:08:41.621000+00:00,4,0.062111
ChdDSUhNMG9nS0VJQ0FnSUQyMllUanVBRRAB,jubilee_hills,2022-05-19T03:33:26.197000+00:00,3,0.090852
ChZDSUhNMG9nS0VJQ0FnSUQybWNubEt3EAE,jubilee_hills,2022-05-18T23:22:57.577000+00:00,2,0.059355
ChdDSUhNMG9nS0VJQ0FnSUQybWFTb29BRRAB,jubilee_hills,2022-05-18T20:36:59.038000+00:00,4,0.01797
ChZDSUhNMG9nS0VJQ0FnSUN3em83eFFBEAE,jubilee_hills,2018-04-28T16:08:18.256000+00:00,2,0.038514
ChZDSUhNMG9nS0VJQ0FnSUQyaWZ6a1RREAE,jubilee_hills,2022-05-18T02:09:50.482000+00:00,5,0.286205
ChZDSUhNMG9nS0VJQ0FnSUQyc2J1SkZBEAE,jubilee_hills,2022-05-17T18:59:17.334000+00:00,4,0.020693
ChZDSUhNMG9nS0VJQ0FnSUQya2FIMk1REAE,jubilee_hills,2022-05-17T09:41:28.347000+00:00,2,0.149469
ChZDSUhNMG9nS0VJQ0FnSUQyd1ptN0tnEAE,jubilee_hills,2022-05-16T17:59:44.400000+00:00,2,0.029385
ChdDSUhNMG9nS0VJQ0FnSUQyZ2ZXbGtBRRAB,jubilee_hills,2022-05-16T14:56:23.246000+00:00,6,0.046074
ChZDSUhNMG9nS0VJQ0FnSUQyX3VEMExBEAE,jubilee_hills,2022-05-16T07:49:51.080000+00:00,4,0.054693
ChZDSUhNMG9nS0VJQ0FnSUQydnNYekV3EAE,jubilee_hills,2022-05-16T05:42:08.284000+00:00,2,0.029088
ChdDSUhNMG9nS0VJQ0FnSUQydnA3enpnRRAB,jubilee_hills,2022-05-16T04:39:23.606000+00:00,2,0.0657
ChdDSUhNMG9nS0VJQ0FnSUQyM3FEdTdnRRAB,jubilee_hills,2022-05-15T19:25:16.199000+00:00,4,0.033495
ChZDSUhNMG9nS0VJQ0FnSUQybnRYN0FREAE,jubilee_hills,2022-05-15T17:51:06.746000+00:00,4,0.088515
ChdDSUhNMG9nS0VJQ0FnSUQyN282VHNRRRAB,jubilee_hills,2022-05-15T13:25:34.718000+00:00,6,0.010666
ChdDSUhNMG9nS0VJQ0FnSUQyN3ZhR2dRRRAB,jubilee_hills,2022-05-15T13:22:34.464000+00:00,0,0.0
ChdDSUhNMG9nS0VJQ0FnSUQycnZPVG53RRAB,jubilee_hills,2022-05-15T10:25:02.050000+00:00,3,0.277674
ChZDSUhNMG9nS0VJQ0FnSUQyenMyUFN3EAE,jubilee_hills,2022-05-15T04:14:55.274000+00:00,6,0.006196
ChZDSUhNMG9nS0VJQ0FnSUQyOXZPNmV3EAE,jubilee_hills,2022-05-14T18:01:40.150000+00:00,5,0.05502
ChdDSUhNMG9nS0VJQ0FnSUQydHV5M3FBRRAB,jubilee_hills,2022-05-14T10:50:05.576000+00:00,7,0.051196
ChdDSUhNMG9nS0VJQ0FnSUQyMXV1TWdBRRAB,jubilee_hills,2022-05-14T08:47:27.284000+00:00,4,0.037152
ChZDSUhNMG9nS0VJQ0FnSUQybHI3OFJ3EAE,jubilee_hills,2022-05-13T23:38:42.104000+00:00,5,0.061624
ChZDSUhNMG9nS0VJQ0FnSUQyaEtPRVdnEAE,jubilee_hills,2022-05-06T12:51:36.933000+00:00,0,0.194017
ChZDSUhNMG9nS0VJQ0FnSUQyeHB1akJ3EAE,jubilee_hills,2022-05-13T11:36:45.195000+00:00,4,0.044092
ChZDSUhNMG9nS0VJQ0FnSUQyeHBQN1hBEAE,jubilee_hills,2022-05-13T11:18:48.743000+00:00,4,0.038381
ChdDSUhNMG9nS0VJQ0FnSUNJdGFIeXF3RRAB,jubilee_hills,2018-11-29T15:04:34.301000+00:00,4,0.032488
ChdDSUhNMG9nS0VJQ0FnSUQyMm9YNnVBRRAB,jubilee_hills,2022-05-12T13:34:50.774000+00:00,1,0.052722
ChZDSUhNMG9nS0VJQ0FnSUNtNnRHTkhREAE,jubilee_hills,2021-12-25T05:16:14.463000+00:00,3,0.193452
ChdDSUhNMG9nS0VJQ0FnSUMyamZuUWxRRRAB,jubilee_hills,2022-04-26T12:34:02.926000+00:00,4,0.034471
ChdDSUhNMG9nS0VJQ0FnSUQyeXJ2UnZnRRAB,jubilee_hills,2022-05-11T17:10:36.861000+00:00,2,0.149469
ChdDSUhNMG9nS0VJQ0FnSUQyOHVmQjBRRRAB,jubilee_hills,2022-05-11T08:41:38.097000+00:00,7,0.054261
ChdDSUhNMG9nS0VJQ0FnSUQyMG9UWmd3RRAB,jubilee_hills,2022-05-10T17:16:59.580000+00:00,6,0.081186
ChZDSUhNMG9nS0VJQ0FnSUQya3FfcEhnEAE,jubilee_hills,2022-05-10T16:34:30.373000+00:00,6,0.038685
ChZDSUhNMG9nS0VJQ0FnSUQyNHNMQUh3EAE,jubilee_hills,2022-05-10T09:53:24.431000+00:00,0,0.194017
ChdDSUhNMG9nS0VJQ0FnSUN3OGJhbnRBRRAB,jubilee_hills,2018-09-25T12:04:46.616000+00:00,2,0.046474
ChZDSUhNMG9nS0VJQ0FnSUQyb29Hc2VBEAE,jubilee_hills,2022-05-10T06:12:30.824000+00:00,0,0.062814
ChdDSUhNMG9nS0VJQ0FnSUQydkpHaW1nRRAB,jubilee_hills,2022-05-09T10:51:41.409000+00:00,4,0.003728
ChZDSUhNMG9nS0VJQ0FnSUQydk1uOFRREAE,jubilee_hills,2022-05-09T11:02:26.177000+00:00,6,0.072504
ChRDSUhNMG9nS0VJQ0FnSUQydktJWBAB,jubilee_hills,2022-05-09T09:37:57.672000+00:00,7,0.120355
ChdDSUhNMG9nS0VJQ0FnSUQyM011SHlBRRAB,jubilee_hills,2022-05-09T07:20:40.064000+00:00,0,0.0
ChZDSUhNMG9nS0VJQ0FnSUQyM012ZEFnEAE,jubilee_hills,2022-05-09T07:20:27.472000+00:00,7,0.042638
ChZDSUhNMG9nS0VJQ0FnSUQyOUlLRUxBEAE,jubilee_hills,2022-05-07T19:26:13.680000+00:00,6,0.044526
ChZDSUhNMG9nS0VJQ0FnSUNtMzlXcUxnEAE,jubilee_hills,2022-01-14T12:54:36.751000+00:00,0,0.02639
ChZDSUhNMG9nS0VJQ0FnSUQyekpfRlJ3EAE,jubilee_hills,2022-05-08T11:08:28.180000+00:00,0,0.024084
ChdDSUhNMG9nS0VJQ0FnSUQyelBhRnFRRRAB,jubilee_hills,2022-05-08T08:17:24.140000+00:00,2,0.028629
ChZDSUhNMG9nS0VJQ0FnSUQyakttcURnEAE,jubilee_hills,2022-05-08T02:58:08.582000+00:00,0,0.194017
ChZDSUhNMG9nS0VJQ0FnSUQyak83T0ZBEAE,jubilee_hills,2022-05-08T02:09:40.907000+00:00,4,0.074662
ChdDSUhNMG9nS0VJQ0FnSUNXOHVLODlnRRAB,jubilee_hills,2022-02-22T22:54:02.692000+00:00,2,0.149469
ChdDSUhNMG9nS0VJQ0FnSUQydE5QTXpRRRAB,jubilee_hills,2022-05-07T17:44:06.252000+00:00,6,0.047985
ChZDSUhNMG9nS0VJQ0FnSUQydEtpVU9BEAE,jubilee_hills,2022-05-07T14:44:29.603000+00:00,4,0.053357
ChZDSUhNMG9nS0VJQ0FnSUQyMUtURmVBEAE,jubilee_hills,2022-05-07T10:41:33.653000+00:00,0,0.194017
ChZDSUhNMG9nS0VJQ0FnSUQyMUlUQUV3EAE,jubilee_hills,2022-05-07T10:35:31.534000+00:00,0,0.0
ChZDSUhNMG9nS0VJQ0FnSUQyNUxuakp3EAE,jubilee_hills,2022-05-07T02:18:26.405000+00:00,4,0.026121
ChZDSUhNMG9nS0VJQ0FnSUQycE9ITlJBEAE,jubilee_hills,2022-05-06T20:16:43.969000+00:00,6,0.015442
ChdDSUhNMG9nS0VJQ0FnSUQyLU5McV93RRAB,jubilee_hills,2022-05-06T05:55:36.447000+00:00,4,0.034683
ChZDSUhNMG9nS0VJQ0FnSUQyLU9paFhBEAE,jubilee_hills,2022-05-06T04:40:38.229000+00:00,7,0.065385
ChdDSUhNMG9nS0VJQ0FnSUQydU9iU2t3RRAB,jubilee_hills,2022-05-05T23:54:50.441000+00:00,4,0.050906
ChdDSUhNMG9nS0VJQ0FnSUQyNklLYXlRRRAB,jubilee_hills,2022-05-05T09:40:20.859000+00:00,7,0.022243
ChZDSUhNMG9nS0VJQ0FnSUQyc083NWZnEAE,jubilee_hills,2022-05-04T08:55:18.136000+00:00,6,0.011191
ChZDSUhNMG9nS0VJQ0FnSUQya05uTWVnEAE,jubilee_hills,2022-05-03T20:54:22.182000+00:00,2,0.149469
ChdDSUhNMG9nS0VJQ0FnSUQya0xxNDR3RRAB,jubilee_hills,2022-05-03T19:44:17.758000+00:00,1,0.061666
ChZDSUhNMG9nS0VJQ0FnSUQya01pak53EAE,jubilee_hills,2022-05-03T18:27:52.387000+00:00,4,0.050991
ChdDSUhNMG9nS0VJQ0FnSUQyNEpmanhBRRAB,jubilee_hills,2022-05-03T17:46:23.030000+00:00,7,0.044031
ChdDSUhNMG9nS0VJQ0FnSUQyNE1pOTJ3RRAB,jubilee_hills,2022-05-03T14:27:38.310000+00:00,7,0.046022
ChdDSUhNMG9nS0VJQ0FnSUQyb0xDUzZRRRAB,jubilee_hills,2022-05-03T10:25:18.917000+00:00,6,0.038656
ChZDSUhNMG9nS0VJQ0FnSUQyd0t5cVRREAE,jubilee_hills,2022-05-03T06:24:47.659000+00:00,6,0.006253
ChZDSUhNMG9nS0VJQ0FnSUQyZ0otN1ZnEAE,jubilee_hills,2022-05-03T05:10:41.999000+00:00,3,0.277674
ChdDSUhNMG9nS0VJQ0FnSUQyZ0lUbDJ3RRAB,jubilee_hills,2022-05-03T00:11:13.166000+00:00,4,0.011379
ChdDSUhNMG9nS0VJQ0FnSUMydi1pOGt3RRAB,jubilee_hills,2022-05-02T14:04:54.116000+00:00,7,0.213699
ChdDSUhNMG9nS0VJQ0FnSUMyMzQzWXB3RRAB,jubilee_hills,2022-05-02T12:21:27.966000+00:00,2,0.032468
ChdDSUhNMG9nS0VJQ0FnSUMybjVPRDlBRRAB,jubilee_hills,2022-05-02T07:30:16.688000+00:00,3,0.277674
ChZDSUhNMG9nS0VJQ0FnSUMyel9hc0J3EAE,jubilee_hills,2022-05-01T13:02:51.054000+00:00,4,0.006754
ChZDSUhNMG9nS0VJQ0FnSUMycDZ5OVBREAE,jubilee_hills,2022-04-29T18:22:56.965000+00:00,4,0.091116
ChZDSUhNMG9nS0VJQ0FnSUMycDZ5UlVnEAE,jubilee_hills,2022-04-29T18:22:36.637000+00:00,2,0.026004
ChZDSUhNMG9nS0VJQ0FnSUMydS1paVJBEAE,jubilee_hills,2022-04-28T19:41:09.905000+00:00,7,0.045807
ChdDSUhNMG9nS0VJQ0FnSUMybV9lZjhBRRAB,jubilee_hills,2022-04-28T14:31:45.235000+00:00,4,0.004831
ChdDSUhNMG9nS0VJQ0FnSUMybThmV293RRAB,jubilee_hills,2022-04-28T14:19:34.120000+00:00,2,0.034561
ChdDSUhNMG9nS0VJQ0FnSUMyeTZYSnNRRRAB,jubilee_hills,2022-04-28T02:51:15.069000+00:00,7,0.03424
ChZDSUhNMG9nS0VJQ0FnSUMyazc2Uk5nEAE,jubilee_hills,2022-04-27T18:13:36.528000+00:00,4,0.002099
ChdDSUhNMG9nS0VJQ0FnSUMybzVIMHhRRRAB,jubilee_hills,2022-04-27T14:34:04.551000+00:00,7,0.063429
ChZDSUhNMG9nS0VJQ0FnSUMybzQ2Y2FnEAE,jubilee_hills,2022-04-27T14:11:16.449000+00:00,2,0.077015
ChdDSUhNMG9nS0VJQ0FnSUMydmQtX2lnRRAB,jubilee_hills,2022-04-27T04:07:11.969000+00:00,7,0.050303
ChZDSUhNMG9nS0VJQ0FnSUMyN1pxT0JnEAE,jubilee_hills,2022-04-26T22:51:10.613000+00:00,4,0.070242
ChdDSUhNMG9nS0VJQ0FnSUMyamVLS2lRRRAB,jubilee_hills,2022-04-26T11:12:28.498000+00:00,1,0.131901
ChZDSUhNMG9nS0VJQ0FnSUMydGM2UktnEAE,jubilee_hills,2022-04-26T07:59:44.257000+00:00,4,0.038747
ChdDSUhNMG9nS0VJQ0FnSUMyMWVQcHdRRRAB,jubilee_hills,2022-04-26T07:13:27.935000+00:00,2,0.036697
ChZDSUhNMG9nS0VJQ0FnSUMyMmRIOWZ3EAE,jubilee_hills,2022-04-25T10:06:53.816000+00:00,6,0.062705
ChZDSUhNMG9nS0VJQ0FnSUMyMmJpQ0dREAE,jubilee_hills,2022-04-25T07:50:35.112000+00:00,3,0.061877
ChdDSUhNMG9nS0VJQ0FnSUMyeWVHOHB3RRAB,jubilee_hills,2022-04-24T11:24:35.547000+00:00,6,0.008554
ChZDSUhNMG9nS0VJQ0FnSUMyaVlfcldBEAE,jubilee_hills,2022-04-24T08:04:20.054000+00:00,7,0.073259
ChZDSUhNMG9nS0VJQ0FnSUMyc2RPZElnEAE,jubilee_hills,2022-04-23T18:55:54.919000+00:00,6,0.066362
ChdDSUhNMG9nS0VJQ0FnSUMyMGVyN2hRRRAB,jubilee_hills,2022-04-23T12:06:57.090000+00:00,6,0.039519
ChdDSUhNMG9nS0VJQ0FnSUMya1pmbDZBRRAB,jubilee_hills,2022-04-23T09:54:05.076000+00:00,4,0.010252
ChZDSUhNMG9nS0VJQ0FnSURhNkxmaEhBEAE,jubilee_hills,2021-08-14T11:14:26.905000+00:00,6,0.162784
ChdDSUhNMG9nS0VJQ0FnSUMyd2RqLV9nRRAB,jubilee_hills,2022-04-22T14:51:53.715000+00:00,4,0.03637
ChdDSUhNMG9nS0VJQ0FnSUMyX3ItUHBnRRAB,jubilee_hills,2022-04-22T10:57:21.128000+00:00,2,0.030312
ChdDSUhNMG9nS0VJQ0FnSURNNk9LMV9nRRAB,jubilee_hills,2019-12-15T09:03:59.290000+00:00,6,0.043375
ChZDSUhNMG9nS0VJQ0FnSUMyX3NlcUtBEAE,jubilee_hills,2022-04-22T10:23:21.302000+00:00,6,0.070648
ChZDSUhNMG9nS0VJQ0FnSUMybnF6QVZnEAE,jubilee_hills,2022-04-21T14:09:32.992000+00:00,4,0.006412
ChdDSUhNMG9nS0VJQ0FnSUMycnBUdmpRRRAB,jubilee_hills,2022-04-21T04:06:56.624000+00:00,7,0.020167
ChZDSUhNMG9nS0VJQ0FnSUMycnVUbklREAE,jubilee_hills,2022-04-21T04:03:05.302000+00:00,0,0.07873
ChZDSUhNMG9nS0VJQ0FnSUMyanFUOVV3EAE,jubilee_hills,2022-04-20T17:12:58.103000+00:00,1,0.199136
ChdDSUhNMG9nS0VJQ0FnSUMydHEtdzZRRRAB,jubilee_hills,2022-04-20T12:23:17.962000+00:00,0,0.194017
ChZDSUhNMG9nS0VJQ0FnSUMydG95dlNREAE,jubilee_hills,2022-04-20T08:36:41.457000+00:00,4,0.018434
ChZDSUhNMG9nS0VJQ0FnSUMyNXNlY0FREAE,jubilee_hills,2022-04-19T20:02:57.175000+00:00,7,0.053707
ChdDSUhNMG9nS0VJQ0FnSUMyNXBueF9nRRAB,jubilee_hills,2022-04-19T18:46:26.206000+00:00,4,0.103377
ChZDSUhNMG9nS0VJQ0FnSUMycHBfV01REAE,jubilee_hills,2022-04-19T16:08:07.053000+00:00,2,0.029913
ChdDSUhNMG9nS0VJQ0FnSUMycHJ5ZXhRRRAB,jubilee_hills,2022-04-19T13:19:57.338000+00:00,1,0.077221
ChZDSUhNMG9nS0VJQ0FnSUMydXFmQWZBEAE,jubilee_hills,2022-04-18T19:38:37.615000+00:00,0,0.194017
ChZDSUhNMG9nS0VJQ0FnSUMydXNuN09BEAE,jubilee_hills,2022-04-18T18:15:40.899000+00:00,1,0.049477
ChZDSUhNMG9nS0VJQ0FnSUMyNnRXeUN3EAE,jubilee_hills,2022-04-18T05:08:27.926000+00:00,0,0.044972
ChZDSUhNMG9nS0VJQ0FnSUMyaW8tbUVnEAE,jubilee_hills,2022-04-17T13:15:27.241000+00:00,4,0.02604
ChZDSUhNMG9nS0VJQ0FnSUMyaXFiSVlREAE,jubilee_hills,2022-04-17T11:29:38.004000+00:00,4,0.045862
ChdDSUhNMG9nS0VJQ0FnSUMyaXRybHNnRRAB,jubilee_hills,2022-04-17T11:19:30.547000+00:00,2,0.054928
ChZDSUhNMG9nS0VJQ0FnSUMyaW9yLVpnEAE,jubilee_hills,2022-04-17T11:08:05.935000+00:00,4,0.015304
ChdDSUhNMG9nS0VJQ0FnSUMyaXR6aGlBRRAB,jubilee_hills,2022-04-17T10:41:59.182000+00:00,1,0.199175
ChZDSUhNMG9nS0VJQ0FnSUMyaXZTVkx3EAE,jubilee_hills,2022-04-17T10:25:34.493000+00:00,6,0.085823
ChdDSUhNMG9nS0VJQ0FnSUMyc3YtRTJBRRAB,jubilee_hills,2022-04-17T03:35:51.254000+00:00,4,0.003186
ChZDSUhNMG9nS0VJQ0FnSUMyNG9XcVNBEAE,jubilee_hills,2022-04-16T17:23:56.836000+00:00,7,0.083627
ChdDSUhNMG9nS0VJQ0FnSUMyb3RudnN3RRAB,jubilee_hills,2022-04-16T12:55:10.014000+00:00,2,0.029709
ChdDSUhNMG9nS0VJQ0FnSUMyb3Y2THpRRRAB,jubilee_hills,2022-04-16T12:23:18.444000+00:00,0,0.033496
ChZDSUhNMG9nS0VJQ0FnSUMyb3RLV01REAE,jubilee_hills,2022-04-16T11:20:28.621000+00:00,3,0.068521
ChdDSUhNMG9nS0VJQ0FnSUMyX0kzSnB3RRAB,jubilee_hills,2022-04-15T19:59:24.893000+00:00,1,0.032027
ChdDSUhNMG9nS0VJQ0FnSUMyX09xVnlBRRAB,jubilee_hills,2022-04-15T18:20:11.988000+00:00,1,0.064193
ChZDSUhNMG9nS0VJQ0FnSUMydkktT0tnEAE,jubilee_hills,2022-04-15T16:32:45.212000+00:00,3,0.277674
ChdDSUhNMG9nS0VJQ0FnSUMydk56YzF3RRAB,jubilee_hills,2022-04-15T13:32:05.835000+00:00,0,0.039982
ChZDSUhNMG9nS0VJQ0FnSUMyM05Lc0NBEAE,jubilee_hills,2022-04-15T09:42:45.882000+00:00,6,0.162784
ChZDSUhNMG9nS0VJQ0FnSUMyM09DcFhnEAE,jubilee_hills,2022-04-15T08:08:05.326000+00:00,7,0.080151
ChZDSUhNMG9nS0VJQ0FnSUMyblBfM013EAE,jubilee_hills,2022-04-15T07:58:24.972000+00:00,4,0.062042
ChdDSUhNMG9nS0VJQ0FnSUMybkxlUW5nRRAB,jubilee_hills,2022-04-15T07:29:21.060000+00:00,2,0.000544
ChZDSUhNMG9nS0VJQ0FnSUMybkpQb09nEAE,jubilee_hills,2022-04-15T06:35:23.692000+00:00,2,0.02837
ChZDSUhNMG9nS0VJQ0FnSUMyek1LQlJnEAE,jubilee_hills,2022-04-14T12:16:24.340000+00:00,6,0.095154
